WKT,objectid,shape_area,shape_len,zip,cnt_total
"MULTIPOLYGON (((-87.6776215106528 41.917757801063,-87.6776069017425 41.9173472084705,-87.6776051193296 41.9173023850432,-87.6776006300598 41.9171881994381,-87.6775976505833 41.9169911193797,-87.6775931041246 41.9166923018805,-87.6775879922483 41.9164020430618,-87.6775875791714 41.9163777817206,-87.677586292912 41.9162378461486,-87.6775857581385 41.9161788147321,-87.6775805364955 41.9159423695224,-87.677578323991 41.9158426590477,-87.6775744447653 41.9156760622587,-87.6775717287745 41.915553763898,-87.6775700490947 41.9154737874673,-87.6775675630167 41.9153613147561,-87.6775621745582 41.9151052748993,-87.6775569354016 41.9148561785785,-87.6775551034548 41.9147157185181,-87.6775517264733 41.914457000775,-87.6775465523423 41.9142302704073,-87.6775452136616 41.9141708227446,-87.6775423723398 41.9140464105103,-87.6775418012106 41.914016083577,-87.6775381869683 41.9138272048948,-87.6775374988233 41.9137903460932,-87.6775351098061 41.9136648112309,-87.677528950145 41.9133585199703,-87.6775225180113 41.9130752513669,-87.6775188197335 41.9129125247579,-87.6775106887648 41.9125368206071,-87.6775062770291 41.9123074051712,-87.6775028616218 41.91213142559,-87.6774990468044 41.9119765194836,-87.6774977751756 41.9119248657274,-87.677493464256 41.9117502257613,-87.6774890188308 41.9115707824115,-87.6774831473059 41.9113332631857,-87.6774744478216 41.9109628795608,-87.6774727014551 41.9108894338869,-87.6774699375617 41.9106462242438,-87.6774662957117 41.910582098195,-87.6775055341035 41.9105388538186,-87.6775860432414 41.9104727385544,-87.678133725673 41.9104739438757,-87.6781753955325 41.9104731113152,-87.678398441816 41.9104687307275,-87.6784697290679 41.9104672712246,-87.6785637982619 41.9104653927406,-87.6785857720064 41.9104649965645,-87.6787363194613 41.910461985522,-87.6792050853778 41.9104526644963,-87.6792075839964 41.9104526239825,-87.6796815309073 41.9104431933822,-87.6799066584827 41.9104400564104,-87.6799860612028 41.9104389440809,-87.6800955568122 41.9104374264687,-87.6805783235609 41.9104277131015,-87.6806141512017 41.9104269561453,-87.681396359303 41.9104112297144,-87.6816406822598 41.9104063049403,-87.6821806621637 41.9103954001321,-87.682346591943 41.9103934595062,-87.682674299087 41.9103896638436,-87.6833907702856 41.9103786829589,-87.6835644939163 41.9103762084669,-87.6838268438873 41.9103723689021,-87.6845897299665 41.9103599141988,-87.6847821525054 41.9103575159952,-87.6849933880201 41.9103548120577,-87.6858355056621 41.9103399425418,-87.685997354861 41.9103382479156,-87.6863640049171 41.9103343868303,-87.6869415458578 41.91032553733,-87.6872206933468 41.9103208789006,-87.688442502318 41.9103057385306,-87.6886314315664 41.9103036161908,-87.6896671041787 41.910294140942,-87.6903280487256 41.9102881020025,-87.6908932110671 41.9102789437674,-87.690901625116 41.9102788534933,-87.6919985684697 41.9102664617962,-87.6921106303215 41.9102654410882,-87.6933222567001 41.91025439067,-87.6936406226653 41.9102514446111,-87.6945414214866 41.9102426008796,-87.6952667780955 41.910235464885,-87.6957597451453 41.9102303545327,-87.6968918023536 41.9102186050761,-87.6970348736063 41.9102173397943,-87.6980137010568 41.9102087090785,-87.698515662118 41.9102042678968,-87.6987967382077 41.9102013483609,-87.6990802764186 41.9101983594095,-87.7001339262084 41.9101873248259,-87.7002368024005 41.9101863826763,-87.7015172427198 41.9101747194898,-87.7016725487951 41.9101732963462,-87.7018659777341 41.9101730429216,-87.7019093295792 41.9101729793816,-87.7022155828854 41.9101725775393,-87.7026619209758 41.9101719561566,-87.7033775250078 41.9101626296695,-87.7040132133283 41.9101543425171,-87.7044624860214 41.9101504372752,-87.7045146299195 41.9101491586918,-87.7053293786759 41.9101297426783,-87.7056622621003 41.9101260743635,-87.7065409125512 41.9101164116845,-87.706960472597 41.9101153257594,-87.7074894098285 41.9101097026343,-87.7084393434972 41.9100950626616,-87.7086300060458 41.9100921485284,-87.7094702408669 41.9100811292266,-87.7097717160357 41.9100771412079,-87.7100695855117 41.910073681399,-87.7109156498234 41.9100638360127,-87.7118115618319 41.9100545558004,-87.7118806000198 41.91005380439,-87.7119456694607 41.9100531686732,-87.7120436965656 41.9100521347501,-87.7131694617671 41.9100370075066,-87.7133051536952 41.9100351331114,-87.7143594914897 41.9100208432645,-87.7148456734973 41.9100142423395,-87.7149327513005 41.9100133667186,-87.7159600824242 41.9100032526168,-87.7167006260938 41.9099941418267,-87.7170642657128 41.909989672434,-87.7177623042533 41.9099804363692,-87.7180166747494 41.9099770246792,-87.7182014175278 41.9099745568227,-87.7189728795034 41.9099669415381,-87.7192334873421 41.9099643565571,-87.7201992876353 41.9099497041362,-87.7204512002822 41.9099458622933,-87.7205853210063 41.9099392235882,-87.7209981670285 41.9099447464011,-87.7213077472206 41.9099420884751,-87.7214433686796 41.9099398748464,-87.7215517629368 41.9099380924264,-87.7216732720839 41.9099363521848,-87.7226681836691 41.9099277617431,-87.7228793374225 41.9099256188396,-87.7238944454959 41.909914106344,-87.7240929606542 41.9099120587839,-87.7251092335589 41.9099016394904,-87.7253006939246 41.9098996896171,-87.7256798304519 41.9098957965356,-87.7263302901092 41.9098866956665,-87.7263306940235 41.9098866978017,-87.7263323069592 41.9099375021112,-87.7263468769308 41.9103850265694,-87.7263473037116 41.9103981462659,-87.7263581578162 41.9107376928018,-87.7263725795822 41.9111892778783,-87.7263879720355 41.9116198472862,-87.7263905687579 41.9117064141463,-87.7263935935814 41.9118059635622,-87.7264095835551 41.9122975951389,-87.7264194077605 41.9126722075543,-87.7264254752497 41.9128500384991,-87.7264298881956 41.9129775587618,-87.7264325829953 41.9130692853461,-87.7264454640169 41.9135052198931,-87.7264479920491 41.9135912650938,-87.7264495814817 41.9136445663599,-87.7264528033813 41.9137543252602,-87.7264537360414 41.9137799889036,-87.726482983936 41.9145864264689,-87.7265042256212 41.915260714272,-87.7265102725277 41.9153437866916,-87.7265180067721 41.915450413469,-87.7265230759316 41.9158228874168,-87.7265291601484 41.9162278310339,-87.7265419443725 41.9166934574752,-87.726550741155 41.9170137556244,-87.7265589606512 41.917166158847,-87.7265672415378 41.9173198521781,-87.7265760144703 41.9176232732815,-87.7265834832369 41.9178820935883,-87.7265891853228 41.9180791870721,-87.7265951872636 41.918287286224,-87.7266091861545 41.9187721561043,-87.726615024869 41.9189936187698,-87.7266200934844 41.919187772541,-87.7266275586367 41.9194470045279,-87.7266362626265 41.9197500135172,-87.7266407921252 41.9199079952575,-87.7266478445632 41.9201526257279,-87.726663103816 41.9206829738524,-87.726667381218 41.9208249006291,-87.7266733461165 41.9210214462775,-87.7266789051305 41.9212724628631,-87.7266888186218 41.9217193580754,-87.7266958797964 41.9218816342701,-87.7267308916519 41.9219753975165,-87.7268688174725 41.9222446762548,-87.7270750989625 41.9226450783149,-87.7269296382861 41.9226435967697,-87.7268325316302 41.9226462671259,-87.7267842725235 41.9226476037931,-87.7267801572513 41.9226475820542,-87.7267534078902 41.9226474407477,-87.7265791334661 41.9226465199703,-87.7264407576936 41.9226535275367,-87.7264559837296 41.9226831084011,-87.7265934732159 41.9229674784567,-87.7266368648666 41.9230494307904,-87.7266885733048 41.9231417455517,-87.726738054467 41.9233101731416,-87.7267431584292 41.9235200512406,-87.7267514857692 41.9238512687525,-87.7267543301117 41.9239854764605,-87.7267604596394 41.924277192896,-87.7267685697472 41.9244839583513,-87.7267785507835 41.9247376051589,-87.72678587817 41.9249804531911,-87.7267921745717 41.9251886085949,-87.7268043155589 41.9256215746575,-87.7268157658053 41.9260537960968,-87.7268223845036 41.9263210637419,-87.7268274335452 41.9265251238149,-87.7268431029964 41.9270201551691,-87.726854513301 41.9274915638419,-87.7268606992802 41.9276648394533,-87.7268712958231 41.9279622324672,-87.7268755331662 41.9281317381818,-87.7268882904701 41.9286122645683,-87.726889771367 41.9286654281808,-87.726902932495 41.929134375954,-87.7269143575111 41.9295460975573,-87.7269215683066 41.9297664147439,-87.7269247393842 41.9299786972433,-87.7269351226707 41.9302559737003,-87.7269466508198 41.9306335300978,-87.7269529529964 41.9308760979683,-87.7269601357291 41.9311498450074,-87.7269656556258 41.9313353287173,-87.7269712011961 41.9315219652681,-87.7269786921514 41.931790362666,-87.7266497141455 41.9317967202041,-87.7263823278752 41.9317994234106,-87.7257611464917 41.9318057155581,-87.7253429211542 41.9318099505254,-87.7245383070156 41.9318211920535,-87.724189534168 41.9318260655401,-87.7239355614638 41.9318287793248,-87.7233140191658 41.9318381847312,-87.7233000150163 41.9318384120556,-87.7232853861354 41.9318386363334,-87.7228868417259 41.9318446684061,-87.7223311714666 41.9318486281683,-87.7220876368603 41.9318512287565,-87.7218606420742 41.9318536425587,-87.7213291003549 41.9318593176152,-87.7208585793435 41.9318672916366,-87.7206499487874 41.9318708438766,-87.7198743682646 41.9318780089069,-87.719636313031 41.931880249379,-87.7193033593545 41.931883353942,-87.7188845414306 41.9318879740519,-87.7184169753038 41.931894362092,-87.7180349387343 41.9318995877134,-87.7173315484941 41.9319092902672,-87.7171950407358 41.9319109179264,-87.7166422843118 41.9319175002441,-87.7159713013424 41.9319240481444,-87.7154589855898 41.9319290585232,-87.7150391491597 41.9319325338547,-87.7150008468912 41.9319333704664,-87.7147546374083 41.9319389323662,-87.714145540491 41.9319494252915,-87.7141416810771 41.9319494866682,-87.7137100667559 41.9319547872746,-87.7136474744263 41.9319554098865,-87.7131639367994 41.93196012633,-87.7129123191243 41.9319624442572,-87.7127324453848 41.9319641066289,-87.7122531057703 41.9319830843772,-87.7116752090459 41.9319785024514,-87.7115458680673 41.931980079869,-87.7112714352809 41.9319816669162,-87.7110691309508 41.9319846047786,-87.7106444535203 41.9319907819572,-87.7106412925013 41.9319908197674,-87.7104537639709 41.931993534744,-87.7101524390375 41.9319979370562,-87.7098656279612 41.9320026092784,-87.7094322313496 41.9320096952426,-87.7092303741991 41.9320119736809,-87.7090716302008 41.9320138001194,-87.7086439390743 41.9320199536496,-87.7082680368802 41.9320253445908,-87.7080228376967 41.9320289490858,-87.7078357123419 41.9320317718876,-87.7074272139974 41.9320294633948,-87.7070601686395 41.9320273248116,-87.7068164771005 41.9320308525581,-87.7068149332927 41.9320308715764,-87.7065418868209 41.9320334702449,-87.7062025921124 41.9320347185208,-87.7058121748749 41.9320361802964,-87.705600332609 41.9320373274643,-87.7055929818686 41.9320373696717,-87.7054222280159 41.9320384118363,-87.7049809016434 41.932040827404,-87.7046424091962 41.9320427066307,-87.7044304836205 41.932044839104,-87.7041512242754 41.9320476175942,-87.7037521769431 41.932052180998,-87.7035166149563 41.9320548680959,-87.7032599102614 41.9320549690962,-87.7031403592369 41.9320550538642,-87.7029256606957 41.9320551376151,-87.7027917773109 41.9320551982812,-87.702521693817 41.9320591758396,-87.7020885238769 41.9320655217587,-87.7019104189428 41.9320666280543,-87.7019041709365 41.9320666761583,-87.7016873645316 41.9320680906021,-87.7015092227504 41.9320691960726,-87.7012986990148 41.9320707817027,-87.7009908151422 41.9320730930013,-87.7008905158404 41.9320737754787,-87.7007339468129 41.9320748614282,-87.7005777458189 41.9320759215443,-87.7003661942667 41.9320773626578,-87.7000731247165 41.9320793140176,-87.6997308061577 41.9320815693626,-87.6996195898424 41.932082437466,-87.6994744862178 41.9320836122827,-87.6994587555892 41.9320837449783,-87.699318503607 41.9320848641926,-87.6991626685358 41.9320860891945,-87.698846191907 41.9320876888052,-87.6985265182309 41.9320892971728,-87.6984373885162 41.9320902038453,-87.6982586521697 41.9320919871085,-87.6982309758414 41.9320922731687,-87.6980912726226 41.9320936682041,-87.6979129766083 41.9320954808074,-87.6976176823788 41.9320956848645,-87.697048409474 41.932096098919,-87.6966238986005 41.9320964075411,-87.696402049137 41.9321023122108,-87.6963618784241 41.9321025283042,-87.6961326508353 41.9321038360442,-87.6958862598661 41.932105239999,-87.6957805588153 41.9321058332754,-87.6956889707292 41.9321063674832,-87.6955162692139 41.932107356587,-87.6953429427832 41.9321083420959,-87.6951752031596 41.9321092759992,-87.694957111598 41.9321105334476,-87.6947454890851 41.9321117166233,-87.6943334162947 41.9321140617237,-87.6942832746232 41.9321154291929,-87.6941326660345 41.9321195031424,-87.6939978643095 41.9321231707456,-87.6939100798866 41.9321255359005,-87.6938853030329 41.9321262211826,-87.6937616400714 41.9321295664879,-87.6935978463128 41.9321291478863,-87.6931890555962 41.9321266774032,-87.6927729645728 41.932130229537,-87.6923752876481 41.9321336083301,-87.6920024683047 41.9321355606605,-87.6915671988838 41.9321385895291,-87.6911872431168 41.9321412126842,-87.6909566416702 41.932143929264,-87.6907464390414 41.9321464030021,-87.6903483430626 41.9321512268663,-87.6901367795962 41.9321538290098,-87.6899501492944 41.9321548141079,-87.6897301873694 41.932155666955,-87.6895785108703 41.9321562710867,-87.6891272455694 41.9321565391236,-87.6888642922803 41.9321566825769,-87.688789748895 41.932157965632,-87.6884965376964 41.9321629603785,-87.6884923104005 41.932163046269,-87.6878826733237 41.9321791322416,-87.6874354193393 41.9321751901448,-87.6870880108793 41.9321791628346,-87.6868091549581 41.9321819288528,-87.6866066763876 41.9321837523795,-87.6864097841657 41.93218555214,-87.6862031036563 41.9321886134846,-87.6858308334592 41.9321943631989,-87.6854639096358 41.9321983855028,-87.6851462373609 41.9322018616245,-87.6848561968378 41.9322058219624,-87.684770190908 41.9322067083616,-87.6844951193972 41.9322095449512,-87.6839629794763 41.9322156474858,-87.6835098259795 41.9322208498043,-87.6832294311255 41.9322231045948,-87.6829504172859 41.9322269030127,-87.6828401464932 41.9322287208315,-87.682711791346 41.9322308200555,-87.6825221987423 41.9322339441587,-87.6823348182963 41.9322363945044,-87.6820762470679 41.9322392640346,-87.6815791696236 41.9322451153149,-87.6812846467626 41.9322489040432,-87.6809877450875 41.932251718229,-87.6806923106451 41.9322547866923,-87.6804189291255 41.9322576232583,-87.6800351315688 41.9322620812387,-87.6795380498585 41.9322683077792,-87.6792169532371 41.9322723515175,-87.6788600391419 41.9322749827437,-87.6787511015341 41.932275788872,-87.6785642625934 41.9322791416749,-87.6782466142725 41.9322838062294,-87.6781352871442 41.932284680261,-87.678135233254 41.9322791640687,-87.6781313735902 41.9318770586609,-87.6781762362156 41.931562003602,-87.6781936925247 41.9314399030854,-87.6782242868774 41.9312262478231,-87.678259976771 41.9309778799728,-87.6782664969873 41.9309332686132,-87.6782823386183 41.9308252915319,-87.6782992153127 41.9307166892489,-87.6783091660086 41.9306385081089,-87.6783182482914 41.9305374353378,-87.678321895002 41.9304683567655,-87.678322987122 41.9304011295529,-87.6783205772697 41.9302774610158,-87.6783149338678 41.9301142573656,-87.6783107664846 41.9299827854788,-87.6783045336855 41.9297837937966,-87.6783042304401 41.9297739127971,-87.6782990938964 41.9296114529637,-87.6782918758395 41.9293866325123,-87.6782887879263 41.9292789864139,-87.6782866110986 41.9292079810221,-87.6782822278599 41.929094015818,-87.6782796540381 41.9290546491165,-87.6782618462067 41.9289058654583,-87.6781779244042 41.9286316778403,-87.6781674425863 41.9285822220171,-87.6781577658024 41.9285366949564,-87.6780999478293 41.9280854342785,-87.678117581101 41.9274898739102,-87.6781001871949 41.9271965817331,-87.6780999577744 41.9271938635738,-87.6780801949093 41.9269920504872,-87.6780255546679 41.9265392434439,-87.6780181844601 41.9264766332104,-87.6780015521376 41.9263352106083,-87.6779807244118 41.9261620684718,-87.6779563056943 41.9259735929214,-87.6779195640234 41.9253627110852,-87.6778993444185 41.9250260987772,-87.677880473481 41.9247121066264,-87.6778707695189 41.9245508279515,-87.6778695142385 41.9245298823495,-87.677860465727 41.9242758527418,-87.6778452842769 41.9238922331713,-87.6778247893279 41.9233743906156,-87.6778138712417 41.9230984237812,-87.6778102196593 41.9229992541312,-87.6778076068739 41.9229278343944,-87.6778043026013 41.9228378049272,-87.6777997672311 41.9227137126569,-87.6777974203126 41.922652201158,-87.6777893045162 41.9224399439067,-87.6777883780751 41.9224155698227,-87.6777899976945 41.9223183785866,-87.677789084403 41.922296309727,-87.6777810187742 41.9221222248646,-87.6777722911895 41.9219338114938,-87.6777722280011 41.9219328230744,-87.6777659792792 41.9218037813942,-87.6777621898865 41.921725274889,-87.6777583047425 41.9215986889913,-87.677752351194 41.9213977501199,-87.677748867236 41.9212786309385,-87.6777365845416 41.9209852578101,-87.6777351592915 41.9209342619421,-87.6777314553932 41.9207971392308,-87.6777264298854 41.9206132474147,-87.6777127144037 41.9202445095297,-87.6777035469947 41.9200416863901,-87.6777029114725 41.9200283732602,-87.6776999478322 41.9199625497732,-87.6776923277287 41.9197198341202,-87.677686532897 41.9195752352102,-87.6776819779849 41.9194638210846,-87.6776751451449 41.9192806322663,-87.6776724101741 41.9192068243741,-87.6776692706725 41.9191222567307,-87.6776610458309 41.9188991863943,-87.6776476868466 41.9185207909533,-87.677642389919 41.9183706240722,-87.6776373101445 41.9182171926586,-87.6776284397023 41.9179530924585,-87.6776215106528 41.917757801063)))",33,106052287.488,42720.0444058,"60647",138
